created_time,BI,open,high,low,close,volume
2017-05-14,-0.31766290466371677,3054.112,3090.491,3051.8709999999996,3083.513,15968409900.0
2017-05-15,-0.6172233371972486,3085.9320000000002,3098.913,3085.9320000000002,3090.2290000000003,13566072800.0
2017-05-16,-0.5444639829148206,3082.8720000000003,3113.512,3060.534,3112.9640000000004,17377556400.0
2017-05-17,-0.6981347220709844,3107.802,3119.5820000000003,3101.295,3104.442,16867415800.0
2017-05-18,-1.0831516855617314,3082.329,3103.441,3077.9629999999997,3090.139,14862003500.0
2017-05-19,-0.6451958870549517,3086.705,3095.4829999999997,3081.278,3090.631,12963523000.0
2017-05-20,-0.46229858287133035,3086.705,3095.4829999999997,3081.278,3090.631,12963523000.0
2017-05-21,-0.23151180098472637,3086.705,3095.4829999999997,3081.278,3090.631,12963523000.0
2017-05-22,-0.9592093861819153,3087.171,3103.938,3063.153,3075.676,15368373000.0
2017-05-23,-1.0156729101383053,3069.3940000000002,3084.235,3050.842,3061.947,17831059900.0
2017-05-24,-0.7575858564575554,3047.5679999999998,3064.813,3022.303,3064.0759999999996,13981335300.0
2017-05-25,-0.4657227135244209,3055.343,3114.658,3052.8309999999997,3107.8309999999997,19139184100.0
2017-05-26,-0.3599139674430925,3101.2859999999996,3120.663,3100.388,3110.059,15592348600.0
2017-05-27,-0.23102203888628967,3101.2859999999996,3120.663,3100.388,3110.059,15592348600.0
2017-05-28,-0.4950150177393484,3101.2859999999996,3120.663,3100.388,3110.059,15592348600.0
2017-05-29,-0.3462762367178338,3101.2859999999996,3120.663,3100.388,3110.059,15592348600.0
2017-05-30,-0.31153328827396076,3101.2859999999996,3120.663,3100.388,3110.059,15592348600.0
2017-05-31,-0.7059953230377943,3125.325,3143.2790000000005,3111.5559999999996,3117.178,15295043000.0
2017-06-01,-0.9611339497990429,3108.421,3113.5209999999997,3097.679,3102.623,16301571900.0
2017-06-02,-0.630605794632266,3094.225,3110.389,3081.849,3105.54,14250492500.0
2017-06-03,-0.5961549145726356,3094.225,3110.389,3081.849,3105.54,14250492500.0
2017-06-04,-0.13935552091051137,3094.225,3110.389,3081.849,3105.54,14250492500.0
2017-06-05,-0.652181827140441,3102.11,3105.506,3084.83,3091.656,13257030000.0
2017-06-06,-0.6295989686212257,3084.54,3102.863,3078.7870000000003,3102.1259999999997,11343996300.0
2017-06-07,-0.14480878598582947,3101.761,3140.7740000000003,3098.9509999999996,3140.325,17322901400.0
2017-06-08,-0.48051160684415056,3136.4709999999995,3153.264,3132.828,3150.3340000000003,15227765900.0
2017-06-09,-0.3359390454595541,3147.453,3165.92,3146.1079999999997,3158.4,16013633400.0
2017-06-10,-0.3509769228240947,3147.453,3165.92,3146.1079999999997,3158.4,16013633400.0
2017-06-11,-0.2631108117212756,3147.453,3165.92,3146.1079999999997,3158.4,16013633400.0
2017-06-12,-0.701473623336499,3149.527,3164.95,3135.3140000000003,3139.877,14672942500.0
2017-06-13,-0.42121346507630353,3134.009,3155.99,3131.0429999999997,3153.743,12831827900.0
2017-06-14,-0.6168947490601897,3146.748,3149.173,3125.355,3130.6740000000004,13834704200.0
2017-06-15,-0.4506705448762111,3125.587,3137.585,3117.0840000000003,3132.486,14695424500.0
2017-06-16,-0.3467901847061904,3126.373,3134.2509999999997,3117.857,3123.1659999999997,12965275800.0
2017-06-17,-0.35783705911890973,3126.373,3134.2509999999997,3117.857,3123.1659999999997,12965275800.0
2017-06-18,-0.21905356606268464,3126.373,3134.2509999999997,3117.857,3123.1659999999997,12965275800.0
2017-06-19,-0.3022808718729337,3122.158,3146.77,3121.7790000000005,3144.3740000000003,13489175800.0
2017-06-20,-0.5959834321062977,3148.0190000000002,3150.465,3134.611,3140.014,14119180200.0
2017-06-21,-0.7169090523348921,3148.986,3157.028,3132.617,3156.212,13668826800.0
2017-06-22,-0.8406311690290144,3152.242,3186.982,3146.643,3147.453,19134400600.0
2017-06-23,-0.640912300617731,3138.4440000000004,3158.047,3118.095,3157.873,15484364800.0
2017-06-24,-0.2502945403801606,3138.4440000000004,3158.047,3118.095,3157.873,15484364800.0
2017-06-25,-0.12744494656812036,3138.4440000000004,3158.047,3118.095,3157.873,15484364800.0
2017-06-26,-0.23350068941415697,3157.002,3187.889,3156.9770000000003,3185.4440000000004,17357921100.0
2017-06-27,-0.4716857154287204,3183.42,3193.461,3172.4629999999997,3191.197,14820119800.0
2017-06-28,-0.688924795680097,3183.633,3193.44,3170.7859999999996,3173.2009999999996,14651672000.0
2017-06-29,-0.3033248495222345,3174.9809999999998,3188.7740000000003,3174.284,3188.063,12875547000.0
2017-06-30,-0.38035918697708804,3176.948,3193.241,3171.57,3192.427,12146454300.0
2017-07-01,0.0,3176.948,3193.241,3171.57,3192.427,12146454300.0
2017-07-02,-0.2363887780642304,3176.948,3193.241,3171.57,3192.427,12146454300.0
2017-07-03,-0.518344456180018,3191.998,3196.2859999999996,3177.0240000000003,3195.9120000000003,14030571700.0
2017-07-04,-0.6286086594223742,3192.889,3193.0640000000003,3174.3140000000003,3182.804,14111496700.0
2017-07-05,-0.2646560452184802,3179.217,3207.31,3174.708,3207.134,14829648300.0
2017-07-06,-0.7267047577392668,3203.863,3215.95,3188.7729999999997,3212.4440000000004,17580928700.0
2017-07-07,-0.17404422034682895,3203.823,3219.5229999999997,3195.2909999999997,3217.9570000000003,17671541600.0
2017-07-08,0.09097177820572679,3203.823,3219.5229999999997,3195.2909999999997,3217.9570000000003,17671541600.0
2017-07-09,-0.028170876966696335,3203.823,3219.5229999999997,3195.2909999999997,3217.9570000000003,17671541600.0
2017-07-10,-0.49709543095408865,3208.4629999999997,3223.34,3203.2090000000003,3212.632,19892801000.0
2017-07-11,-0.6406416831820146,3201.5170000000003,3226.908,3199.224,3203.038,18783726200.0
2017-07-12,-0.7180807215288296,3201.929,3215.196,3177.935,3197.5440000000003,18690088000.0
2017-07-13,-0.5037283618952291,3192.362,3219.268,3190.3390000000004,3218.163,19530361100.0
2017-07-14,-0.3314542563352307,3212.032,3222.978,3204.853,3222.417,16012677300.0
2017-07-15,-0.45425527227759643,3212.032,3222.978,3204.853,3222.417,16012677300.0
2017-07-16,-0.35482137528940944,3212.032,3222.978,3204.853,3222.417,16012677300.0
2017-07-17,-0.8661111242931572,3219.7909999999997,3230.3540000000003,3139.5040000000004,3176.465,26620527400.0
2017-07-18,-0.7188739957984543,3159.732,3187.671,3150.1279999999997,3187.567,19062306000.0
2017-07-19,-0.20077434925856427,3181.402,3232.941,3179.73,3230.9759999999997,27242072600.0
2017-07-20,-0.2930604949445394,3227.506,3246.236,3225.433,3244.865,23210839200.0
2017-07-21,-0.28535378269218975,3236.5879999999997,3247.712,3231.9559999999997,3237.982,20600325100.0
2017-07-22,-0.17327172127403667,3236.5879999999997,3247.712,3231.9559999999997,3237.982,20600325100.0
2017-07-23,0.04800921918636066,3236.5879999999997,3247.712,3231.9559999999997,3237.982,20600325100.0
2017-07-24,-0.31289906890314606,3230.8979999999997,3261.105,3230.071,3250.599,23305639900.0
2017-07-25,-0.6710839354755976,3249.138,3261.645,3233.138,3243.6890000000003,20557387300.0
2017-07-26,-0.5342169999983903,3244.461,3264.848,3228.039,3247.675,21354200500.0
2017-07-27,-0.3392157225669638,3243.765,3251.926,3220.637,3249.781,22848594500.0
2017-07-28,-0.14763599880606457,3240.173,3256.3709999999996,3232.9629999999997,3253.24,18222688000.0
2017-07-29,0.09607383008962224,3240.173,3256.3709999999996,3232.9629999999997,3253.24,18222688000.0
2017-07-30,0.1234810567710212,3240.173,3256.3709999999996,3232.9629999999997,3253.24,18222688000.0
2017-07-31,-0.22117698234216893,3252.752,3276.946,3251.1940000000004,3273.028,24603944000.0
2017-08-01,-0.21183152559967974,3274.369,3292.638,3273.5040000000004,3292.638,23719459400.0
2017-08-02,-0.4463720247124584,3288.518,3305.4309999999996,3282.038,3285.0570000000002,26673062800.0
2017-08-03,-0.4462871026284195,3279.986,3293.369,3262.155,3272.929,23327700400.0
2017-08-04,-0.4695790909247764,3269.3179999999998,3287.1929999999998,3261.3070000000002,3262.0809999999997,27590634000.0
2017-08-05,-0.11211729812070612,3269.3179999999998,3287.1929999999998,3261.3070000000002,3262.0809999999997,27590634000.0
2017-08-06,-0.143590919612256,3269.3179999999998,3287.1929999999998,3261.3070000000002,3262.0809999999997,27590634000.0
2017-08-07,-0.12558853911058593,3257.67,3280.1040000000003,3243.715,3279.4570000000003,23117337900.0
2017-08-08,-0.3210364284913737,3277.1890000000003,3285.4829999999997,3269.658,3281.873,25204353700.0
2017-08-09,-0.39535379850384367,3277.808,3277.9429999999998,3263.847,3275.573,23559790700.0
2017-08-10,-0.7347757661246793,3269.735,3282.5190000000002,3236.183,3261.7490000000003,24068462200.0
2017-08-11,-0.7707054149058198,3237.922,3245.116,3200.748,3208.5409999999997,26296299500.0
2017-08-12,-0.20340107258500864,3237.922,3245.116,3200.748,3208.5409999999997,26296299500.0
2017-08-13,-0.3319626461152378,3237.922,3245.116,3200.748,3208.5409999999997,26296299500.0
2017-08-14,-0.2776317365982795,3206.0440000000003,3240.052,3206.0440000000003,3237.36,19034679600.0
2017-08-15,-0.43036265972989163,3235.23,3263.5890000000004,3235.1009999999997,3251.262,18229799700.0
2017-08-16,-0.4291687107379132,3247.853,3248.785,3228.8709999999996,3246.4509999999996,17685205100.0
2017-08-17,-0.1880522315029396,3253.8459999999995,3269.139,3251.4590000000003,3268.43,20362255100.0
2017-08-18,-0.42257782517576675,3253.243,3275.0759999999996,3248.083,3268.724,19112248300.0
2017-08-19,-0.07770898432731625,3253.243,3275.0759999999996,3248.083,3268.724,19112248300.0
2017-08-20,-0.14518200984449783,3253.243,3275.0759999999996,3248.083,3268.724,19112248300.0
2017-08-21,-0.08022116756514955,3274.5809999999997,3287.5190000000002,3270.475,3286.906,18612248300.0
2017-08-22,-0.44483289089918404,3287.615,3293.4759999999997,3274.941,3290.2259999999997,18653799100.0
2017-08-23,-0.6392983714342529,3283.797,3299.4570000000003,3274.44,3287.705,17983220800.0
2017-08-24,-0.7576436415936219,3287.9590000000003,3297.989,3266.3590000000004,3271.512,16346893700.0
2017-08-25,-0.12893971515734967,3271.461,3331.915,3271.461,3331.522,20583948200.0
2017-08-26,0.05752384413818652,3271.461,3331.915,3271.461,3331.522,20583948200.0
2017-08-27,0.0,3271.461,3331.915,3271.461,3331.522,20583948200.0
2017-08-28,0.016393809775676352,3336.1259999999997,3375.034,3336.1259999999997,3362.651,25746143800.0
2017-08-29,-0.25574902534877186,3362.06,3374.595,3354.4629999999997,3365.2259999999997,21950453500.0
2017-08-30,-0.3457101776061492,3361.821,3376.6479999999997,3357.08,3363.627,24686331200.0
2017-08-31,-0.3282252824706486,3361.462,3367.3579999999997,3340.687,3360.81,23441978100.0
2017-09-01,-0.13861012370353837,3365.991,3381.925,3358.472,3367.119,28249758400.0
2017-09-02,-0.07738666361542024,3365.991,3381.925,3358.472,3367.119,28249758400.0
2017-09-03,-0.040821994520255166,3365.991,3381.925,3358.472,3367.119,28249758400.0
2017-09-04,-0.11028112500458882,3369.719,3381.403,3359.131,3379.583,26742784900.0
2017-09-05,-0.2799085741184005,3377.197,3390.823,3371.571,3384.317,21655294600.0
2017-09-06,-0.3315339549806304,3372.428,3391.011,3364.765,3385.389,22909078500.0
2017-09-07,-0.532501349245031,3383.6279999999997,3387.796,3363.177,3365.4970000000003,22111868500.0
2017-09-08,-0.4670549607106621,3364.428,3380.89,3353.688,3365.243,19840518400.0
2017-09-09,-0.2411620568168881,3364.428,3380.89,3353.688,3365.243,19840518400.0
2017-09-10,-0.18962085927556618,3364.428,3380.89,3353.688,3365.243,19840518400.0
2017-09-11,-0.20331970363372814,3365.3509999999997,3384.81,3360.046,3376.4190000000003,21901101900.0
2017-09-12,-0.3785694232861036,3381.487,3391.0690000000004,3370.8520000000003,3379.488,27291031900.0
2017-09-13,-0.5450388151886496,3374.719,3387.14,3366.5409999999997,3384.147,19455071500.0
2017-09-14,-0.6844891178168307,3383.47,3391.6440000000002,3361.3340000000003,3371.426,22130648700.0
2017-09-15,-0.5823328142196552,3365.145,3365.528,3345.328,3353.619,21976581600.0
2017-09-16,0.0,3365.145,3365.528,3345.328,3353.619,21976581600.0
2017-09-17,-0.027398974188114388,3365.145,3365.528,3345.328,3353.619,21976581600.0
2017-09-18,-0.2635845208727204,3352.513,3371.7490000000003,3352.513,3362.8590000000004,19031967600.0
2017-09-19,-0.6622836059043407,3365.532,3370.401,3344.705,3356.845,19112969100.0
2017-09-20,-0.4487902328465381,3352.185,3370.098,3346.5359999999996,3365.9959999999996,19219666100.0
2017-09-21,-0.6007738604289302,3364.698,3377.884,3356.875,3357.812,19744869500.0
2017-09-22,-0.28217848123480194,3347.157,3356.4509999999996,3334.985,3352.5290000000005,17923400700.0
2017-09-23,0.4951478110467609,3347.157,3356.4509999999996,3334.985,3352.5290000000005,17923400700.0
2017-09-24,-0.22024079165624838,3347.157,3356.4509999999996,3334.985,3352.5290000000005,17923400700.0
2017-09-25,-0.8441688576920625,3344.5890000000004,3350.961,3334.9440000000004,3341.5490000000004,16962129300.0
2017-09-26,-0.7380327637961227,3336.35,3347.163,3332.599,3343.583,13262859500.0
2017-09-27,-0.3839167719019614,3340.822,3349.695,3340.2990000000004,3345.272,14308694500.0
2017-09-28,-0.6001186597502903,3343.845,3344.6009999999997,3336.178,3339.6420000000003,14944430000.0
2017-09-29,-0.08535984895115675,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0
2017-09-30,0.015748356968139112,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0
2017-10-01,0.0425596144187959,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0
2017-10-02,0.12361395596717663,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0
2017-10-03,0.09381875521765491,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0
2017-10-04,0.3044891907681621,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0
2017-10-05,0.11279549414534429,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0
2017-10-06,-0.14763599880606457,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0
2017-10-07,0.37351350830156194,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0
2017-10-08,0.09844007281325251,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0
2017-10-09,-0.5576492189633817,3403.2459999999996,3410.17,3366.965,3374.3779999999997,19173605700.0
2017-10-10,-0.2799085741184005,3373.345,3384.026,3358.795,3382.988,17942384100.0
2017-10-11,-0.3089475632311229,3381.488,3395.7790000000005,3379.163,3388.284,18147670400.0
2017-10-12,-0.5489886953611366,3385.533,3390.204,3372.533,3386.1,16180938000.0
2017-10-13,-0.22788164914899373,3384.488,3395.748,3383.239,3390.5229999999997,13995476400.0
2017-10-14,0.10788896201118492,3384.488,3395.748,3383.239,3390.5229999999997,13995476400.0
2017-10-15,0.2151113796169455,3384.488,3395.748,3383.239,3390.5229999999997,13995476400.0
2017-10-16,-0.5872905100916431,3393.2059999999997,3400.511,3374.7690000000002,3378.47,17433062000.0
2017-10-17,-0.13157635778871932,3373.2340000000004,3382.407,3365.565,3372.0409999999997,12538172500.0
2017-10-18,-0.47922028435065966,3373.528,3383.232,3371.925,3381.7940000000003,15722879100.0
2017-10-19,-0.5927284328128979,3374.6440000000002,3378.736,3359.6279999999997,3370.172,15847649500.0
2017-10-20,0.03208831455150045,3363.514,3379.765,3360.1,3378.6479999999997,12717285100.0
2017-10-21,-0.08701137698962981,3363.514,3379.765,3360.1,3378.6479999999997,12717285100.0
2017-10-22,-0.10919929196499197,3363.514,3379.765,3360.1,3378.6479999999997,12717285100.0
2017-10-23,-0.1916674192121923,3382.28,3385.285,3374.705,3380.699,13084628900.0
2017-10-24,-0.4467467670814684,3376.599,3388.6890000000003,3374.125,3388.248,13989751100.0
2017-10-25,-0.2113090936672069,3384.8579999999997,3398.304,3382.034,3396.8979999999997,12313122200.0
2017-10-26,0.22314355131420976,3397.5190000000002,3414.242,3391.455,3407.567,18376862500.0
2017-10-27,-0.07356256717701673,3404.498,3421.103,3402.114,3416.812,17025717300.0
2017-10-28,-0.2006706954621511,3404.498,3421.103,3402.114,3416.812,17025717300.0
2017-10-29,0.1941560144409574,3404.498,3421.103,3402.114,3416.812,17025717300.0
2017-10-30,-0.6228306821424856,3413.868,3419.732,3357.276,3390.337,20834928600.0
2017-10-31,-0.1981769285837487,3380.9990000000003,3397.099,3376.1240000000003,3393.342,15349820600.0
2017-11-01,-0.4105802087749349,3393.968,3410.3520000000003,3388.598,3395.913,18056612700.0
2017-11-02,-0.7455151660772612,3391.652,3391.652,3372.2129999999997,3383.31,16686426700.0
2017-11-03,-0.6347364184035308,3377.736,3380.57,3347.36,3371.744,17271479000.0
2017-11-04,-0.13976194237515874,3377.736,3380.57,3347.36,3371.744,17271479000.0
2017-11-05,-0.2411620568168881,3377.736,3380.57,3347.36,3371.744,17271479000.0
2017-11-06,-0.12260232209233239,3369.685,3389.383,3356.534,3388.1740000000004,15463646800.0
2017-11-07,-0.040821994520255166,3389.472,3415.1479999999997,3387.946,3413.575,19057174600.0
2017-11-08,-0.08961215868968717,3409.147,3434.492,3404.881,3415.46,18543647000.0
2017-11-09,0.049832373747875754,3410.672,3428.77,3408.619,3427.795,15865042600.0
2017-11-10,-0.2749430466743512,3423.185,3438.792,3414.329,3432.673,18927650300.0
2017-11-11,0.02173998663640582,3423.185,3438.792,3414.329,3432.673,18927650300.0
2017-11-12,-0.07061756721395342,3423.185,3438.792,3414.329,3432.673,18927650300.0
2017-11-13,-0.41956737416963485,3435.184,3449.164,3435.085,3447.836,20538905400.0
2017-11-14,-0.6246607664147893,3446.545,3450.495,3419.692,3429.548,19647267400.0
2017-11-15,-0.7752906132030568,3416.211,3423.75,3396.381,3402.525,16879207600.0
2017-11-16,-0.5317962480802955,3393.1940000000004,3409.653,3390.5890000000004,3399.25,15668433200.0
2017-11-17,-0.7697471130887371,3392.683,3403.2859999999996,3373.296,3382.908,24945815300.0
2017-11-18,-0.45011538184590316,3392.683,3403.2859999999996,3373.296,3382.908,24945815300.0
2017-11-19,-0.14805309995913976,3392.683,3403.2859999999996,3373.296,3382.908,24945815300.0
2017-11-20,-0.6515827561386948,3361.3559999999998,3393.1059999999998,3337.116,3392.3990000000003,17652468300.0
2017-11-21,-0.411382285136253,3382.36,3419.802,3377.599,3410.498,19687180300.0
2017-11-22,-0.6031210289022257,3417.3309999999997,3442.178,3404.2870000000003,3430.4640000000004,21356709300.0
2017-11-23,-0.8145420776066526,3425.009,3429.4240000000004,3342.3320000000003,3351.9179999999997,21526539300.0
2017-11-24,-0.4660001923859264,3340.384,3360.7459999999996,3328.3340000000003,3353.821,15956966300.0
2017-11-25,-0.051672010544320926,3340.384,3360.7459999999996,3328.3340000000003,3353.821,15956966300.0
2017-11-26,-0.12744494656812036,3340.384,3360.7459999999996,3328.3340000000003,3353.821,15956966300.0
2017-11-27,-0.7684728983553428,3346.657,3347.051,3315.264,3322.23,16643917000.0
2017-11-28,-0.5667963890102832,3311.232,3333.8,3300.781,3333.657,13824779900.0
2017-11-29,-0.6314675545695039,3335.567,3343.062,3305.572,3337.862,18380593200.0
2017-11-30,-0.6983113381081796,3328.643,3340.92,3306.283,3317.188,15659585100.0
2017-12-01,-0.2926483827656982,3315.105,3324.5159999999996,3302.44,3317.617,13919830000.0
2017-12-02,-0.17946848781154814,3315.105,3324.5159999999996,3302.44,3317.617,13919830000.0
2017-12-03,-0.07579383936953367,3315.105,3324.5159999999996,3302.44,3317.617,13919830000.0
2017-12-04,-0.7103320053140462,3310.381,3323.9959999999996,3304.103,3309.618,14805328800.0
2017-12-05,-0.8050723723749911,3301.691,3315.737,3300.512,3303.675,20827886200.0
2017-12-06,-0.8343691788344365,3291.313,3296.2009999999996,3254.611,3293.965,15160445200.0
2017-12-07,-0.6866997049689756,3283.2790000000005,3291.282,3259.164,3272.054,13210590000.0
2017-12-08,-0.27033243411666796,3264.478,3297.13,3258.759,3289.992,13320931400.0
2017-12-09,-0.19530875232076572,3264.478,3297.13,3258.759,3289.992,13320931400.0
2017-12-10,-0.14439450488189357,3264.478,3297.13,3258.759,3289.992,13320931400.0
2017-12-11,-0.30633812977713865,3290.488,3322.6740000000004,3288.295,3322.196,13196598400.0
2017-12-12,-0.7391322938017687,3320.31,3320.31,3280.329,3280.8140000000003,12460482700.0
2017-12-13,-0.5147464985092273,3278.397,3304.01,3273.325,3303.0370000000003,11199864700.0
2017-12-14,-0.6477432364694736,3302.9320000000002,3309.53,3282.573,3292.4390000000003,12054423500.0
2017-12-15,-0.5933721830930424,3287.5290000000005,3287.5290000000005,3259.388,3266.137,13094061800.0
2017-12-16,-0.27008631056140137,3287.5290000000005,3287.5290000000005,3259.388,3266.137,13094061800.0
2017-12-17,-0.13353139262452263,3287.5290000000005,3287.5290000000005,3259.388,3266.137,13094061800.0
2017-12-18,-0.6729758216961659,3268.034,3280.5440000000003,3254.178,3267.922,12070038900.0
2017-12-19,-0.38810690949840654,3266.0190000000002,3296.94,3266.0190000000002,3296.538,11514013400.0
2017-12-20,-0.8707863029999905,3296.74,3300.212,3276.12,3287.6059999999998,13774511800.0
2017-12-21,-0.6781491049825104,3281.118,3309.223,3267.4040000000005,3300.059,14212792700.0
2017-12-22,-0.5249456488403024,3297.685,3307.328,3293.442,3297.063,12404732600.0
2017-12-23,-0.21800215181379104,3297.685,3307.328,3293.442,3297.063,12404732600.0
2017-12-24,-0.20854475189305707,3297.685,3307.328,3293.442,3297.063,12404732600.0
2017-12-25,-0.7968072221046236,3296.211,3312.3,3270.441,3280.461,14689363500.0
2017-12-26,-0.5804740180558325,3277.837,3307.2990000000004,3274.327,3306.125,14243450100.0
2017-12-27,-0.7253414591191037,3302.461,3307.08,3270.349,3275.783,16267489000.0
2017-12-28,-0.376438433057572,3272.2909999999997,3304.0959999999995,3263.728,3296.385,17537167000.0
2017-12-29,-0.4126996020090973,3295.2459999999996,3308.225,3292.77,3307.172,14158683600.0
2017-12-30,-0.2018661528669248,3295.2459999999996,3308.225,3292.77,3307.172,14158683600.0
2017-12-31,-0.1351747783682526,3295.2459999999996,3308.225,3292.77,3307.172,14158683600.0
2018-01-01,0.22314355131420976,3295.2459999999996,3308.225,3292.77,3307.172,14158683600.0
2018-01-02,-0.06335451583268485,3314.031,3349.053,3314.031,3348.3259999999996,20227886000.0
2018-01-03,-0.19757677034220275,3347.743,3379.915,3345.289,3369.1079999999997,21383614900.0
2018-01-04,-0.22932595122252733,3371.0,3392.8259999999996,3365.295,3385.71,20695528800.0
2018-01-05,-0.2318016140573243,3386.4640000000004,3402.0690000000004,3380.245,3391.75,21306068100.0
2018-01-06,0.13815033848081718,3386.4640000000004,3402.0690000000004,3380.245,3391.75,21306068100.0
2018-01-07,0.0870113769896297,3386.4640000000004,3402.0690000000004,3380.245,3391.75,21306068100.0
2018-01-08,-0.15561631104374107,3391.553,3412.7309999999998,3384.559,3409.48,23616510600.0
2018-01-09,-0.28533410236628287,3406.112,3417.228,3403.587,3413.9,19148855100.0
2018-01-10,-0.4151126782987062,3414.113,3430.2140000000004,3398.842,3421.8340000000003,20909499700.0
